Metric,Glycolysis,TCA_Cycle,Oxidative_Phosphorylation,Fatty_Acid_Oxidation,Fatty_Acid_Synthesis,Pentose_Phosphate_Pathway,Amino_Acid_Metabolism,One_Carbon_Metabolism,Glutamine_Metabolism,Serine_Glycine_Metabolism,Branched_Chain_Amino_Acids,Aromatic_Amino_Acids,Arginine_Metabolism,Proline_Metabolism,Cysteine_Metabolism,Threonine_Metabolism,Histidine_Metabolism,Fatty_Acid_Elongation,Fatty_Acid_Desaturation,Carnitine_Shuttle,Cholesterol_Synthesis,Cholesterol_Efflux,Sphingolipid_Metabolism,Ceramide_Metabolism,Purine_Synthesis,Pyrimidine_Synthesis,Nucleotide_Salvage,Nucleotide_Degradation,Ribonucleotide_Reductase,Folate_Cycle,Methionine_Cycle,SAM_Cycle,One_Carbon_Mitochondrial,Glutathione_Metabolism,NADPH_Production,ROS_Defense,Thioredoxin_System,Peroxide_Metabolism,Heme_Synthesis,Phospholipid_Synthesis,Triglyceride_Synthesis,Acetyl_CoA_Metabolism,Polyamine_Synthesis,Ketone_Body_Metabolism,Glycan_Synthesis,Proteasome_Activity,Autophagy,Glucose_Transport,Amino_Acid_Transport,Lactate_Transport,Mitochondrial_Transport,Lactate_Metabolism,Pyruvate_Metabolism,Gluconeogenesis
single_cell_min,-12.471943855285645,-19.79391860961914,-7.934393405914307,-0.4755989909172058,-3.3255887031555176,-17.465456008911133,-0.8853179812431335,-0.04044106975197792,-3.081782817840576,-12.698314666748047,-0.08177607506513596,-22.624370574951172,0.17397072911262512,-2.089836835861206,-58.93837356567383,-0.5406349301338196,-0.19849622249603271,-0.5959528684616089,-1.4002597332000732,-44.84742736816406,-8.30233383178711,-0.3297079801559448,-0.4358668029308319,-26.637807846069336,-1.397401213645935,-9.236129760742188,-17.343891143798828,-0.06319475173950195,-30.345172882080078,-18.789751052856445,-0.36866840720176697,0.14740100502967834,-0.30213603377342224,0.11697623878717422,-1.6795638799667358,-0.39244210720062256,-0.9931689500808716,-2.2142789363861084,-0.33588892221450806,0.11760862171649933,-2.8838088512420654,-5.646248817443848,-20.898967742919922,-6.8311920166015625,-2.6986348628997803,-7.294477462768555,0.10279428213834763,-0.5655620694160461,-25.998502731323242,-6.155213832855225,-3.812833070755005,-0.07671110332012177,-0.6385274529457092,-18.524301528930664
single_cell_max,0.751428484916687,0.8823332786560059,0.6493059992790222,2.901357889175415,1.3691290616989136,-0.11009638756513596,3.0522544384002686,38.224884033203125,0.3619752824306488,0.8635622262954712,20.899700164794922,0.32504910230636597,13.122055053710938,3.765336513519287,-0.39149710536003113,17.356616973876953,15.704408645629883,4.1533379554748535,1.6099168062210083,-0.26288938522338867,0.028479520231485367,3.3089640140533447,6.855700969696045,-0.061516568064689636,7.126403331756592,0.7830416560173035,0.23939727246761322,35.60730743408203,-0.38079264760017395,0.00601833313703537,4.851587772369385,22.318464279174805,16.285980224609375,19.906810760498047,3.4511959552764893,5.067110538482666,1.3593635559082031,12.087297439575195,4.554090976715088,14.201992988586426,1.17459237575531,4.412476539611816,0.15659213066101074,0.6762269735336304,1.0319323539733887,0.48302602767944336,25.6358642578125,13.336966514587402,0.7877482175827026,1.892008900642395,1.126295566558838,10.084068298339844,5.228954792022705,0.2349691092967987
cell_type_min,-12.471943855285645,-19.79391860961914,-7.934393405914307,-0.4755989909172058,-3.3255887031555176,-17.465456008911133,-0.8853179812431335,-0.04044106975197792,-3.081782817840576,-12.698314666748047,-0.08177607506513596,-22.624370574951172,0.17397072911262512,-2.089836835861206,-58.93837356567383,-0.5406349301338196,-0.19849622249603271,-0.5959528684616089,-1.4002597332000732,-44.84742736816406,-8.30233383178711,-0.3297079801559448,-0.4358668029308319,-26.637807846069336,-1.397401213645935,-9.236129760742188,-17.343891143798828,-0.06319475173950195,-30.345172882080078,-18.789751052856445,-0.36866840720176697,0.14740100502967834,-0.30213603377342224,0.11697623878717422,-1.6795638799667358,-0.39244210720062256,-0.9931689500808716,-2.2142789363861084,-0.33588892221450806,0.11760862171649933,-2.8838088512420654,-5.646248817443848,-20.898967742919922,-6.8311920166015625,-2.6986348628997803,-7.294477462768555,0.10279428213834763,-0.5655620694160461,-25.998502731323242,-6.155213832855225,-3.812833070755005,-0.07671110332012177,-0.6385274529457092,-18.524301528930664
cell_type_max,0.751428484916687,0.8823332786560059,0.6493059992790222,2.901357889175415,1.3691290616989136,-0.11009638756513596,3.0522544384002686,38.224884033203125,0.3619752824306488,0.8635622262954712,20.899700164794922,0.32504910230636597,13.122055053710938,3.765336513519287,-0.39149710536003113,17.356616973876953,15.704408645629883,4.1533379554748535,1.6099168062210083,-0.26288938522338867,0.028479520231485367,3.3089640140533447,6.855700969696045,-0.061516568064689636,7.126403331756592,0.7830416560173035,0.23939727246761322,35.60730743408203,-0.38079264760017395,0.00601833313703537,4.851587772369385,22.318464279174805,16.285980224609375,19.906810760498047,3.4511959552764893,5.067110538482666,1.3593635559082031,12.087297439575195,4.554090976715088,14.201992988586426,1.17459237575531,4.412476539611816,0.15659213066101074,0.6762269735336304,1.0319323539733887,0.48302602767944336,25.6358642578125,13.336966514587402,0.7877482175827026,1.892008900642395,1.126295566558838,10.084068298339844,5.228954792022705,0.2349691092967987
