Metric,Glycolysis,TCA_Cycle,Oxidative_Phosphorylation,Fatty_Acid_Oxidation,Fatty_Acid_Synthesis,Pentose_Phosphate_Pathway,Amino_Acid_Metabolism,One_Carbon_Metabolism,Glutamine_Metabolism,Serine_Glycine_Metabolism,Branched_Chain_Amino_Acids,Aromatic_Amino_Acids,Arginine_Metabolism,Proline_Metabolism,Cysteine_Metabolism,Threonine_Metabolism,Histidine_Metabolism,Fatty_Acid_Elongation,Fatty_Acid_Desaturation,Carnitine_Shuttle,Cholesterol_Synthesis,Cholesterol_Efflux,Sphingolipid_Metabolism,Ceramide_Metabolism,Purine_Synthesis,Pyrimidine_Synthesis,Nucleotide_Salvage,Nucleotide_Degradation,Ribonucleotide_Reductase,Folate_Cycle,Methionine_Cycle,SAM_Cycle,One_Carbon_Mitochondrial,Glutathione_Metabolism,NADPH_Production,ROS_Defense,Thioredoxin_System,Peroxide_Metabolism,Heme_Synthesis,Phospholipid_Synthesis,Triglyceride_Synthesis,Acetyl_CoA_Metabolism,Polyamine_Synthesis,Ketone_Body_Metabolism,Glycan_Synthesis,Proteasome_Activity,Autophagy,Glucose_Transport,Amino_Acid_Transport,Lactate_Transport,Mitochondrial_Transport,Lactate_Metabolism,Pyruvate_Metabolism,Gluconeogenesis
single_cell_min,-0.0334923192858696,-1.935105323791504,-1.482606053352356,0.11443491280078888,-8.23564338684082,-0.12285810708999634,-32.99988555908203,-0.6546513438224792,-17.915693283081055,-18.780309677124023,-2.363119125366211,-1.7729642391204834,0.12713873386383057,-0.2173469066619873,-4.2376322746276855,0.1609380841255188,0.08681049942970276,-3.0235283374786377,-34.45698928833008,0.15133510529994965,-19.088539123535156,0.15968036651611328,-82.21621704101562,-6.207222938537598,-0.5872580409049988,0.16314789652824402,-34.86710739135742,-30.08817481994629,-50.57688903808594,-24.7281494140625,-38.95111083984375,0.11813195049762726,-2.145690441131592,-50.728172302246094,-53.02957534790039,-8.019255638122559,-2.04464054107666,0.06938359141349792,-4.657039165496826,-33.07543182373047,-0.24274900555610657,-1.6785956621170044,-37.87668991088867,-1.7695975303649902,-0.5776253342628479,-24.715911865234375,-0.5888252854347229,-15.029667854309082,0.10854880511760712,-2.293438196182251,0.07727921009063721,-0.1955973207950592,-1.891145944595337,0.09580150991678238
single_cell_max,15.587822914123535,24.265830993652344,1.481165885925293,39.19972610473633,0.9642258286476135,32.040184020996094,-0.045927949249744415,65.99275970458984,0.2890477776527405,0.8175898790359497,12.028098106384277,1.8332011699676514,73.08465576171875,24.474079132080078,5.93956995010376,47.16196060180664,40.20191955566406,0.6687590479850769,0.11779212951660156,16.868558883666992,1.3375157117843628,59.70445251464844,-0.10025966167449951,2.6669535636901855,40.60744857788086,42.148223876953125,0.05466505140066147,0.9265451431274414,0.04656520113348961,0.1723119616508484,0.3708253502845764,27.22393226623535,5.133009910583496,0.06204542517662048,0.023304007947444916,0.4163471758365631,7.9455695152282715,34.018463134765625,0.6286985874176025,-0.06925317645072937,15.313218116760254,4.005987644195557,4.027164459228516,3.282914400100708,6.595193862915039,2.2489547729492188,6.23579216003418,1.5317957401275635,38.8136100769043,12.740936279296875,48.1240119934082,4.908921718597412,12.763120651245117,49.717193603515625
cell_type_min,-0.0334923192858696,-1.935105323791504,-1.482606053352356,0.11443491280078888,-8.23564338684082,-0.12285810708999634,-32.99988555908203,-0.6546513438224792,-17.915693283081055,-18.780309677124023,-2.363119125366211,-1.7729642391204834,0.12713873386383057,-0.2173469066619873,-4.2376322746276855,0.1609380841255188,0.08681049942970276,-3.0235283374786377,-34.45698928833008,0.15133510529994965,-19.088539123535156,0.15968036651611328,-82.21621704101562,-6.207222938537598,-0.5872580409049988,0.16314789652824402,-34.86710739135742,-30.08817481994629,-50.57688903808594,-24.7281494140625,-38.95111083984375,0.11813195049762726,-2.145690441131592,-50.728172302246094,-53.02957534790039,-8.019255638122559,-2.04464054107666,0.06938359141349792,-4.657039165496826,-33.07543182373047,-0.24274900555610657,-1.6785956621170044,-37.87668991088867,-1.7695975303649902,-0.5776253342628479,-24.715911865234375,-0.5888252854347229,-15.029667854309082,0.10854880511760712,-2.293438196182251,0.07727921009063721,-0.1955973207950592,-1.891145944595337,0.09580150991678238
cell_type_max,15.587822914123535,24.265830993652344,1.481165885925293,39.19972610473633,0.9642258286476135,32.040184020996094,-0.045927949249744415,65.99275970458984,0.2890477776527405,0.8175898790359497,12.028098106384277,1.8332011699676514,73.08465576171875,24.474079132080078,5.93956995010376,47.16196060180664,40.20191955566406,0.6687590479850769,0.11779212951660156,16.868558883666992,1.3375157117843628,59.70445251464844,-0.10025966167449951,2.6669535636901855,40.60744857788086,42.148223876953125,0.05466505140066147,0.9265451431274414,0.04656520113348961,0.1723119616508484,0.3708253502845764,27.22393226623535,5.133009910583496,0.06204542517662048,0.023304007947444916,0.4163471758365631,7.9455695152282715,34.018463134765625,0.6286985874176025,-0.06925317645072937,15.313218116760254,4.005987644195557,4.027164459228516,3.282914400100708,6.595193862915039,2.2489547729492188,6.23579216003418,1.5317957401275635,38.8136100769043,12.740936279296875,48.1240119934082,4.908921718597412,12.763120651245117,49.717193603515625
